station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,17.0,5.0,6.0,-6.0,10086.0,250.0,62.0,-9999.0,0.0,-9999.0
