station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,2.0,1.0,-11.0,-33.0,10279.0,0.0,0.0,-9999.0,0.0,-9999.0
