station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,14.0,10.0,17.0,-17.0,10071.0,200.0,46.0,0.0,0.0,-9999.0
