station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,15.0,5.0,33.0,11.0,10017.0,250.0,62.0,-9999.0,3.0,-9999.0
