station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,9.0,21.0,-11.0,-61.0,10265.0,270.0,31.0,6.0,0.0,-9999.0
