station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,1.0,12.0,-6.0,-22.0,10195.0,70.0,88.0,8.0,20.0,20.0
