station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,10.0,8.0,-44.0,-56.0,10283.0,220.0,15.0,-9999.0,0.0,-9999.0
