station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,12.0,19.0,56.0,-28.0,10209.0,220.0,57.0,0.0,0.0,-9999.0
