station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,13.0,15.0,11.0,-11.0,10165.0,200.0,51.0,6.0,0.0,-9999.0
