station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,11.0,7.0,-33.0,-72.0,10283.0,290.0,41.0,-9999.0,0.0,-9999.0
