station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,12.0,5.0,-50.0,-61.0,10259.0,220.0,46.0,-9999.0,0.0,-9999.0
