station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,18.0,8.0,-17.0,-33.0,10106.0,260.0,67.0,-9999.0,-1.0,-9999.0
