station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,12.0,23.0,28.0,-28.0,10198.0,210.0,46.0,4.0,0.0,-9999.0
