station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,16.0,8.0,-11.0,-17.0,10034.0,280.0,15.0,-9999.0,3.0,-9999.0
