station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,3.0,13.0,-44.0,-61.0,10224.0,20.0,26.0,0.0,0.0,-9999.0
