station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,17.0,13.0,-6.0,-17.0,10082.0,220.0,36.0,-9999.0,-1.0,-9999.0
