station,year,month,day,hour,airtemp,dewpoint,pressure,winddirection,windspeed,sky,precip1hour,precip6hour
,2021.0,1.0,14.0,11.0,6.0,-22.0,10062.0,140.0,31.0,2.0,0.0,-9999.0
